proyecto_id,titulo,publicacion_fecha,anio,tipo,autor,relevante,dominio,tema,orientacion,saliencia,fuente_etiqueta,flag_revision,notas
HCDN157070,"EXPRESAR RECONOCIMIENTO POR LA ACTIVIDAD DE LA ""FUNDACION BOSQUES NATIVOS ARGENTINOS"" PARA LA BIODIVERSIDAD.",2013-10-10T00:00:00,2013,RESOLUCION,"GARCIA LARRABURU, SILVINA MARCELA",false,ninguno,,,,corpus,no,fundacion
HCDN157136,"SOLICITAR AL PODER EJECUTIVO CONVALIDE, CON LOS PAISES INTEGRANTES DEL MERCOSUR, LAS ACCIONES TENDIENTES A DESARROLLAR EL DISEÑO DE VACUNAS PROFILACTICAS CONTRA LA LEISHMANIASIS CANINA.",2013-10-16T00:00:00,2013,DECLARACION,"VILARIÑO, JOSE ANTONIO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,accion sanitaria del bloque
HCDN157402,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA CONTAMINACION DE LA CUENCA DE LOS RIOS SALI Y DULCE, COMO CONSECUENCIA DEL DERRAME DE ""VINAZA (RESIDUO DE BIOCOMBUSTIBLE Y ETANOL)"".",2013-10-23T00:00:00,2013,RESOLUCION,"SCHMIDT LIERMANN, CORNELIA",false,ninguno,,,,corpus,no,vinaza
HCDN157986,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS MEDIDAS ADOPTADAS EN ATENCION A LAS OBSERVACIONES FORMULADAS POR LA AUDITORIA GENERAL DE LA NACION (AGN 155/12 Y 164/12); SOBRE INFORME DE AUDITORIA SOBRE LOS ESTADOS FINANCIEROS DEL EJERCICIO FINALIZADO EL 31/12/11 CORRESPONDIENTE AL PROYECTO DE MANEJO SUSTENTABLE DE LOS RECURSOS NATURALES, PARTE I - BOSQUES NATIVOS Y SU BIODIVERSIDAD, CONTRATO DE PRESTAMO 7520/AR BIRF Y PROYECTO PNUD ARG/08/008.",2013-10-23T00:00:00,2013,RESOLUCION,PARLAMENTARIA MIXTA REVISORA DE CUENTAS,false,ninguno,,,,corpus,no,auditoria bosques
HCDN157557,"DECLARAR DE INTERES DE LA H. CAMARA EL ""CONGRESO ARGENTINO Y DEL MERCOSUR DE EDUCACION COOPERATIVA Y COOPERATIVAS ESCOLARES - XVI ENCACE"", A REALIZARSE EL 5 Y 6 DE NOVIEMBRE DE 2013, EN LA CIUDAD DE POSADAS, PROVINCIA DE MISIONES.",2013-10-29T00:00:00,2013,RESOLUCION,"LEVERBERG, STELLA MARIS",false,ninguno,,,,corpus,no,congreso
HCDN157650,CARGAS DE EXPORTACION ORIGINADAS EN PUERTOS ARGENTINOS: APLICABILIDAD EN EL AMBITO DE LOS PAISES QUE INTEGRAN EL MERCOSUR - DISPOSICION DE LA SUBSECRETARIA DE PUERTOS Y VIAS NAVEGABLES 1108/13 -. SE DEJA SIN EFECTO.,2013-11-06T00:00:00,2013,LEY,"PINEDO, FEDERICO",true,C,mercosur_institucional,pro_liberalizacion,relacionada,corpus,si,deroga reserva de cargas intra-Mercosur
HCDN157885,"PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2014 (LEY 26895): MODIFICACION DEL ARTICULO 16, SOBRE AUMENTO DE LAS PARTIDAS ASIGNADAS AL FONDO NACIONAL PARA EL ENRIQUECIMIENTO Y LA CONSERVACION DE LOS BOSQUES NATIVOS.",2013-11-08T00:00:00,2013,LEY,"VILLATA, GRACIELA SUSANA",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,fondo bosques presupuesto
HCDN158914,"CREACION DEL PROGRAMA DE COORDINACION DEL CORREDOR TURISTICO DEL MERCOSUR, EN LA ORBITA DEL MINISTERIO DE TURISMO DE LA NACION.",2013-11-13T00:00:00,2013,LEY,"ROLDAN, JOSE MARIA",false,ninguno,,,,corpus,si,corredor turistico nombre Mercosur
HCDN158351,"EXPRESAR PREOCUPACION POR LAS DISCREPANCIAS EN LOS CRITERIOS UTILIZADOS POR CADA PROVINCIA PARA LA IMPLEMENTACION DE LA LEY 26331, DE ORDENAMIENTO TERRITORIAL DE BOSQUES NATIVOS ""- OTBN -"".",2013-11-22T00:00:00,2013,RESOLUCION,"VILARIÑO, JOSE ANTONIO",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,OTBN discrepancias
HCDN158573,"SOLICITAR AL PODER EJECUTIVO DISPONGA EXCEPTUAR DEL REGIMEN DE PERCEPCION APLICABLE A LA ADQUISICION DE BIENES Y LOCACIONES DE SERVICIOS TURISTICOS EFECTUADOS EN EL EXTERIOR QUE SE CANCELEN MEDIANTE TARJETAS DE CREDITO EN LOS PAISES DEL MERCOSUR, IMPLEMENTADO MEDIANTE LA RESOLUCION GENERAL N° 3450/2013 DE LA ""ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS - AFIP -"".",2013-12-03T00:00:00,2013,RESOLUCION,"MALDONADO, VICTOR HUGO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,excepcion impositiva turismo intra-Mercosur (clausula)
HCDN158586,"SOLICITAR AL PODER EJECUTIVO DISPONGA PROMOVER ANTE EL ""MERCADO COMUN DEL SUR - MERCOSUR -"", LA ""UNION DE NACIONES SURAMERICANAS - UNASUR -"" Y LA ""ORGANIZACION DE ESTADOS AMERICANOS - OEA -"", UNA INVESTIGACION SOBRE EL CUMPLIMIENTO DE LA CLAUSULA DEMOCRATICA DE LA REPUBLICA BOLIVARIANA DE VENEZUELA.",2013-12-06T00:00:00,2013,DECLARACION,"PINEDO, FEDERICO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,clausula democratica Venezuela
HCDN159021,SOLICITAR AL PODER EJECUTIVO DISPONGA EL ENVIO DE UNA PARTIDA DE FONDOS PARA LA REALIZACION DE TAREAS DE RECUPERACION Y RESTAURACION DE BOSQUES NATIVOS AFECTADOS POR INCENDIOS EN DIVERSOS DISTRITOS DE LA PROVINCIA DE BUENOS AIRES.,2013-12-27T00:00:00,2013,RESOLUCION,"LINARES, MARIA VIRGINIA",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,restauracion bosques incendios
HCDN159054,EXPRESAR BENEPLACITO POR LA INCORPORACION DE LA REPUBLICA DE VENEZUELA AL MERCADO COMUN DEL SUR -MERCOSUR-.,2013-12-27T00:00:00,2013,DECLARACION,"ASSEFF, ALBERTO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,incorporacion Venezuela
HCDN160298,"APROBACION DEL ACUERDO SOBRE LA ORDEN MERCOSUR DE DETENCION Y PROCEDIMIENTOS DE ENTREGA ENTRE LOS ESTADOS PARTE DEL MERCOSUR Y ESTADOS ASOCIADOS, CELEBRADO EN LA CIUDAD DE FOZ DE IGUAZU, REPUBLICA FEDERATIVA DEL BRASIL, EL 16 DE DICIEMBRE DE 2010.",2014-02-06T00:00:00,2014,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ DE KIRCHNER, CRISTINA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,Orden Mercosur de detencion
HCDN159294,"SOLICITAR AL PODER EJECUTIVO DISPONGA LA CONCURRENCIA DEL EMBAJADOR ARGENTINO EN LA REPUBLICA BOLIVARIANA DE VENEZUELA SEÑOR CARLOS ALBERTO CHEPPI, A UNA REUNION CONJUNTA DE LAS COMISIONES DE MERCOSUR DE LA H. CAMARA DE DIPUTADOS Y DEL SENADO DE LA NACION, A FIN DE ANALIZAR LOS GRAVES ACONTECIMIENTOS SUCEDIDOS EN EL ULTIMO TIEMPO EN DICHA REPUBLICA.",2014-02-14T00:00:00,2014,RESOLUCION,"GRIBAUDO, CHRISTIAN ALEJANDRO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,embajador Venezuela a comisiones Mercosur
HCDN159299,SOLICITAR AL PODER EJECUTIVO PROMUEVA LA SUSPENSION DEL DERECHO A PARTICIPAR EN LOS ORGANOS DEL MERCOSUR Y DE LAS DELIBERACIONES A LA REPUBLICA BOLIVARIANA DE VENEZUELA Y OTRAS CUESTIONES CONEXAS.,2014-02-14T00:00:00,2014,RESOLUCION,"ALONSO, LAURA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,suspension Venezuela de organos
HCDN159392,"EXPRESAR PREOCUPACION POR EL CIERRE DE LAS EXPORTACIONES DE LOS PRODUCTOS BOVINOS, LA NO EMISION DEL REGISTRO DE OPERACIONES EXPORTABLES (R.O.E.) Y EL INCUMPLIMIENTO DE LA CUOTA HILTON.",2014-02-20T00:00:00,2014,RESOLUCION,"MARTINEZ, OSCAR ARIEL",true,B,comercio_ue_sectorial,administrativa_neutra,relacionada,corpus,si,cierre export con referencia a Hilton
HCDN159526,CODIGO ELECTORAL NACIONAL (LEY 19945): MODIFICACIONES SOBRE ELECCION DE PARLAMENTARIOS DEL MERCOSUR CONJUNTAMENTE CON LOS COMICIOS NACIONALES; MODIFICACION DE LA LEY 26215 DE FINANCIAMIENTO DE LOS PARTIDOS POLITICOS.,2014-03-05T00:00:00,2014,LEY,"LANDAU, JORGE ALBERTO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,eleccion Parlasur
HCDN161467,CREACION DEL SISTEMA NACIONAL DE TRAZABILIDAD DE COMPONENTES SANGUINEOS.,2014-03-05T00:00:00,2014,LEY,"DI PERNA, GRACIELA AGUSTINA",false,ninguno,,,,corpus,no,trazabilidad sangre
HCDN159716,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION LAS ""PRIMERAS JORNADAS DE DERECHO DEL CONSUMIDOR DEL MERCOSUR"", A REALIZARSE LOS DIAS 12 Y 13 DE MARZO DE 2014, EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2014-03-06T00:00:00,2014,RESOLUCION,"BIANCHI, MARIA DEL CARMEN",false,ninguno,,,,corpus,no,jornadas
HCDN159795,"PRODUCTOS FITOSANITARIOS QUE SE COMERCIALICEN Y SE PRODUZCAN EN EL PAIS: SE ESTABLECE QUE EL ""SERVICIO DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA)"" DEBERA REALIZAR LA RECATEGORIZACION CADA DOS AÑOS.",2014-03-07T00:00:00,2014,LEY,"PERIE, JULIA ARGENTINA",false,ninguno,,,,corpus,no,fitosanitarios
HCDN159918,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL ""ENCUENTRO: EXPERIENCIA ESPAÑOLA EN LA PRODUCCION VIVERISTICA DE FRUTALES DE CAROZO Y DE CITRICOS"", A REALIZARSE EL DIA 12 DE MARZO DE 2014 EN SAN PEDRO, PROVINCIA DE BUENOS AIRES.",2014-03-10T00:00:00,2014,RESOLUCION,"MARTINEZ, JULIO CESAR",false,ninguno,,,,corpus,no,encuentro tecnico
HCDN159995,EXPRESAR PREOCUPACION POR LA SITUACION QUE ESTA ATRAVESANDO LA INDUSTRIA DE LOS BIOCOMBUSTIBLES.,2014-03-11T00:00:00,2014,DECLARACION,"TEJEDOR, MIGUEL ANGEL",false,ninguno,,,,corpus,si,industria biocombustibles (sonda)
HCDN160078,"PEDIDO DE INFORMES VERBALES AL SUBSECRETARIO DE GANADERIA, MEDICO VETERINARIO JORGE H DILLON, ANTE LA COMISION DE AGRICULTURA Y GANADERIA, SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA CADENA DE VALOR DE LA CARNE VACUNA.",2014-03-12T00:00:00,2014,RESOLUCION,"BROWN, CARLOS RAMON",false,ninguno,,,,corpus,si,cadena carne (sonda)
HCDN160087,"SOLICITAR AL PODER EJECUTIVO NACIONAL DISPONGA LAS MEDIDAS NECESARIAS PARA EXHORTAR A LA PROVINCIA DE CORRIENTES PARA QUE ADECUE SU NORMATIVA A LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS, Y OTRAS CUESTIONES CONEXAS.",2014-03-12T00:00:00,2014,RESOLUCION,"RUBIN, CARLOS GUSTAVO",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,OTBN Corrientes
HCDN160159,"LEY 24196 DE ACTIVIDAD MINERA: MODIFICACION DEL ARTICULO 22, SOBRE REGALIAS Y LA RESOLUCION 11/2002 SOBRE ARANCELES (REPRODUCCION DEL EXPEDIENTE 5881-D-12).",2014-03-13T00:00:00,2014,LEY,"GONZALEZ, GLADYS ESTHER",false,ninguno,,,,corpus,no,mineria
HCDN160166,"SOLICITAR AL PODER EJECUTIVO NACIONAL DISPONGA LA CONCURRENCIA DEL EMBAJADOR ARGENTINO EN LA REPUBLICA BOLIVARIANA DE VENEZUELA SEÑOR CARLOS ALBERTO CHEPPI, A UNA REUNION CONJUNTA DE LAS COMISIONES DE MERCOSUR DE LA HONORABLE CAMARA DE DIPUTADOS Y DEL SENADO DE LA NACION, A FIN DE ANALIZAR LOS GRAVES ACONTECIMIENTOS SUCEDIDOS EN EL ULTIMO TIEMPO EN DICHA REPUBLICA.",2014-03-13T00:00:00,2014,RESOLUCION,"GRIBAUDO, CHRISTIAN ALEJANDRO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,embajador Venezuela comisiones Mercosur
HCDN160240,"SOLICITAR AL PODER EJECUTIVO NACIONAL DISPONGA PROMOVER LA SUSPENSION DEL DERECHO A PARTICIPAR EN LOS ORGANOS DEL MERCOSUR Y DE LAS DELIBERACIONES, A LA REPUBLICA BOLIVARIANA DE VENEZUELA, Y OTRAS CUESTIONES CONEXAS.",2014-03-14T00:00:00,2014,RESOLUCION,"ALONSO, LAURA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,suspension Venezuela
HCDN160301,VARIEDADES DE CARNE EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (NMC): SE FIJA EN CERO POR CIENTO AL DERECHO DE EXPORTACION APLICABLE (REPRODUCCION DEL EXPEDIENTE 6311-D-12).,2014-03-18T00:00:00,2014,LEY,"BURYAILE, RICARDO",false,ninguno,,,,corpus,no,NCM carne
HCDN160482,"MARCO LEGAL PARA LA PRODUCCION, EL PROCESAMIENTO Y LA COMERCIALIZACION DE CARNES VACUNAS (REPRODUCCION DEL EXPEDIENTE 0450-D-12).",2014-03-20T00:00:00,2014,LEY,"PINEDO, FEDERICO",false,ninguno,,,,corpus,no,
HCDN160759,"PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL PRESUPUESTO DESTINADO AL FONDO NACIONAL PARA EL ENRIQUECIMIENTO Y LA CONSERVACION DE BOSQUES NATIVOS, CREADO POR LEY 26331 (PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS).",2014-03-26T00:00:00,2014,RESOLUCION,"GONZALEZ, GLADYS ESTHER",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,fondo bosques
HCDN160844,"EXPRESAR BENEPLACITO POR EL VIGESIMO TERCER ANIVERSARIO DE LA CREACION DEL ""MERCADO COMUN DEL SUR (MERCOSUR)"".",2014-03-27T00:00:00,2014,DECLARACION,"ASSEFF, ALBERTO",true,C,mercosur_simbolico,administrativa_neutra,relacionada,corpus,si,aniversario del bloque (frontera adjudicada)
HCDN160879,"ARANCELES Y HONORARIOS DE ABOGADOS Y PROCURADORES, LEY 21839: MODIFICACION, SOBRE BASE REGULATORIA Y ACTUALIZACION DE LOS MONTOS. MODIFICACION A LA LEY 24432.",2014-03-28T00:00:00,2014,LEY,"RECALDE, HECTOR PEDRO",false,ninguno,,,,corpus,no,honorarios
HCDN160901,FONDO NACIONAL CITRICOLA: CREACION.,2014-03-31T00:00:00,2014,LEY,"RUBIN, CARLOS GUSTAVO",false,ninguno,,,,corpus,no,
HCDN160976,IMPUESTOS INTERNOS: EXIMIR A LAS MERCADERIAS COMPRENDIDAS EN LA POSICION ARANCELARIA DE LA NOMENCLATURA COMUN DEL MERCOSUR A LOS APARATOS DE GPS Y/O GNSS.,2014-04-01T00:00:00,2014,LEY,"LINARES, MARIA VIRGINIA",false,ninguno,,,,corpus,no,NCM GPS
HCDN161230,"DERECHO DE EXPORTACION PARA LAS CARNES TERMOPROCESADAS: DISMINUCION DE LA ALICUOTA, MODIFICACION DEL DECRETO 526/12 (REPRODUCCION DEL EXPEDIENTE 2294-D-12).",2014-04-04T00:00:00,2014,LEY,"CASAÑAS, JUAN FRANCISCO",false,ninguno,,,,corpus,no,retenciones carnes
HCDN161237,"ELIMINACION DE LOS DERECHOS DE EXPORTACION PARA DETERMINADOS PRODUCTOS Y REDUCCION PARA LA SOJA Y SUBPRODUCTOS Y PRODUCTOS DE CARNE VACUNA; SUSTITUCION DEL ARTICULO 754 DEL CODIGO ADUANERO, LEY 22415 Y MODIFICATORIAS; DEROGACION DE LOS ARTICULOS, 749, 755 Y 756 DEL CODIGO ADUANERO, LEY 22415, COMO ASIMISMO LAS DEMAS NORMAS COMPLEMENTARIAS Y DECRETOS O RESOLUCIONES DEL PODER EJECUTIVO NACIONAL DICTADAS EN VIRTUD DE LAS MISMAS (REPRODUCCION DEL EXPEDIENTE 5269-D-10).",2014-04-04T00:00:00,2014,LEY,"CASAÑAS, JUAN FRANCISCO",false,ninguno,,,,corpus,no,retenciones
HCDN161248,PROGRAMA NACIONAL PARA LA GESTION DE ENVASES DE PRODUCTO FITOSANITARIOS: CREACION (REPRODUCCION DEL EXPEDIENTE 5682-D-12).,2014-04-04T00:00:00,2014,LEY,"CASAÑAS, JUAN FRANCISCO",false,ninguno,,,,corpus,no,fitosanitarios
HCDN161251,PRESUPUESTOS MINIMOS PARA LA APLICACION DE PRODUCTOS FITOSANITARIOS. CREACION (REPRODUCCION DEL EXPEDIENTE 8602-D-12).,2014-04-04T00:00:00,2014,LEY,"CASAÑAS, JUAN FRANCISCO",false,ninguno,,,,corpus,no,fitosanitarios
HCDN161415,"EXPRESAR BENEPLACITO POR EL V CONGRESO INTERNACIONAL DE EDUCACION INTERCULTURAL Y LITERATURA CONTEMPORANEA Y VII ENCUENTRO DE ESCRITORES DEL MERCOSUR, DENOMINADOS "" DIALOGOS CULTURALES "", A REALIZARSE DEL 2 AL 4 DE MAYO DE 2014 EN LA LOCALIDAD DE SANTA MARIA, REPUBLICA FEDERATIVA DEL BRASIL.",2014-04-08T00:00:00,2014,RESOLUCION,"PERIE, JULIA ARGENTINA",false,ninguno,,,,corpus,no,congreso
HCDN161629,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL PRESUPUESTO DESTINADO AL FONDO NACIONAL PARA EL ENRIQUECIMIENTO Y LA CONSERVACION DE BOSQUES NATIVOS, CREADO POR LEY 26331 - PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS -.",2014-04-09T00:00:00,2014,RESOLUCION,"LINARES, MARIA VIRGINIA",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,fondo bosques
HCDN161749,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA IMPULSAR LA ELIMINACION DEL ROAMING ENTRE LOS PAISES PERTENECIENTES AL MERCOSUR.,2014-04-14T00:00:00,2014,RESOLUCION,"AVOSCAN, HERMAN HORACIO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,roaming intra-Mercosur
HCDN161980,"MIGRACIONES (LEY 25871): MODIFICACION DE LOS ARTICULOS 22 Y 107, SOBRE CATEGORIZAR COMO ""RESIDENTE PERMANENTE"" A LOS NACIONALES DE LOS ESTADOS PARTE DEL MERCOSUR.",2014-04-15T00:00:00,2014,LEY,"ASSEFF, ALBERTO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,residencia nacionales del bloque
HCDN161987,"DERECHO DE EXPORTACION APLICABLE A LAS DISTINTAS VARIEDADES DE SOJA, SUBPRODUCTOS DE LA SOJA Y BIOCOMBUSTIBLES COMPRENDIDOS EN LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR - N.M.C. -"". SE FIJA EN UN TREINTA, VEINTISIETE Y VEINTE PORCIENTO, RESPECTIVAMENTE. MODIFICACION DEL CODIGO ADUANERO.",2014-04-15T00:00:00,2014,LEY,"BURYAILE, RICARDO",false,ninguno,,,,corpus,no,retenciones NCM
HCDN161988,"ELIMINACION DE LOS DERECHOS DE EXPORTACION AL TRIGO, MAIZ Y DERIVADOS COMPRENDIDOS EN LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR - N.M.C. -"". MODIFICACION DEL CODIGO ADUANERO.",2014-04-15T00:00:00,2014,LEY,"BURYAILE, RICARDO",false,ninguno,,,,corpus,no,retenciones NCM
HCDN162006,"PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA POLITICA EXTERIOR, EL MAR ARGENTINO, LA INTEGRACION SUDAMERICANA, EL MERCOSUR Y EL CUMPLIMIENTO DE LA CAMPAÑA ANTARTICA.",2014-04-15T00:00:00,2014,RESOLUCION,"ASSEFF, ALBERTO",false,ninguno,,,,corpus,si,politica exterior generica con Mercosur
HCDN162118,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL COMERCIO EXTERIOR Y LAS RELACIONES CON LA ""UNION EUROPEA"" Y LA ""ORGANIZACION MUNDIAL DEL COMERCIO"".",2014-04-21T00:00:00,2014,RESOLUCION,"ASSEFF, ALBERTO",true,B,comercio_ue_sectorial,administrativa_neutra,relacionada,corpus,si,comercio exterior y relaciones con la UE; tema general
HCDN162169,"IMPUESTO AL VALOR AGREGADO - IVA - LEY 23349 -. MODIFICACION DEL ARTICULO 28, SOBRE REDUCCION DE LA ALICUOTA EN PRODUCTOS FITOSANITARIOS, SEMILLAS Y ORGANOS DE REPRODUCCION VEGETAL",2014-04-22T00:00:00,2014,LEY,"MARTINEZ, JULIO CESAR",false,ninguno,,,,corpus,no,IVA fitosanitarios
HCDN162170,"MODIFICACION DE LAS LEYES 23966 Y 26028, SOBRE IMPUESTO A LOS COMBUSTIBLES LIQUIDOS Y GASEOSOS E IMPUESTO AL GASOIL, ESTABLECIENDOSE QUE EL PAGO DEL GRAVAMEN CUANDO SE TRATE DE BIODIESEL COMBUSTIBLES, ESTARA SATISFECHO CON LA ALICUOTA QUE ABONA EL COMPONENTE GASOIL.",2014-04-22T00:00:00,2014,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ DE KIRCHNER, CRISTINA",false,ninguno,,,,corpus,si,fiscal biodiesel post-antidumping; titulo sin UE
HCDN162258,"DEMOCRATIZACION DE LA REPRESENTACION POLITICA (LEY 26571): MODIFICACIONES, SOBRE SELECCION POR LAS AGRUPACIONES POLITICAS DE SUS CANDIDATOS A CARGOS PUBLICOS ELECTIVOS NACIONALES Y DE PARLAMENTARIOS DEL MERCOSUR E INCORPORACION DEL ARTICULO 44 BIS, DE SELECCION DEL CANDIDATO A VICEPRESIDENTE DE LA NACION. MODIFICACION DE LA LEY 19945.",2014-04-23T00:00:00,2014,LEY,"BULLRICH, PATRICIA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,candidatos Parlasur
HCDN162306,"DERECHO DE EXPORTACION APLICABLE A LOS DISTINTOS PRODUCTOS AGRICOLAS COMPRENDIDOS EN LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR"": SE FIJA EN UN CERO POR CIENTO; MODIFICACION DEL CODIGO ADUANERO.",2014-04-24T00:00:00,2014,LEY,"BURYAILE, RICARDO",false,ninguno,,,,corpus,no,retenciones NCM
HCDN162388,"PRODUCTOS FITOSANITARIOS PARA LA PRODUCCION AGRICOLA SUSTENTABLE. REGIMEN FEDERAL PARA EL REGISTRO, COMERCIALIZACION Y CONTROL. (REPRODUCCION DEL EXPEDIENTE 2946-D-12).",2014-04-28T00:00:00,2014,LEY,"UÑAC, JOSE RUBEN",false,ninguno,,,,corpus,no,fitosanitarios
HCDN162712,"BIODIESEL: EXIMICION DEL IMPUESTO NORMADO POR LAS LEYES 23966 Y 26028, EN FORMA RETROACTIVA AL DIA 25 DE JUNIO DE 2013; SE ESTABLECEN DERECHOS DE EXPORTACION.",2014-05-06T00:00:00,2014,LEY,"CARRIO, ELISA MARIA AVELINA",true,B,comercio_ue_sectorial,pro_liberalizacion,relacionada,corpus,si,eximicion biodiesel retro 25-jun-2013 (antidumping UE implicito)
HCDN163063,PRODUCCION OLIVICOLA: SE ESTABLECE LA NO APLICACION DE LOS DERECHOS DE EXPORTACION A LAS MERCADERIAS COMPRENDIDAS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM).,2014-05-12T00:00:00,2014,LEY,"CACERES, EDUARDO AUGUSTO",false,ninguno,,,,corpus,no,NCM olivicola
HCDN163333,SISTEMA ELECTORAL PARA ELECCION DIRECTA DE PARLAMENTARIOS DEL MERCOSUR: MODIFICACION DE LA LEY 19945 (CODIGO ELECTORAL NACIONAL - TEXTO ORDENADO POR DECRETO 2153/83 Y MODIFICATORIAS).,2014-05-15T00:00:00,2014,LEY,"STOLBIZER, MARGARITA ROSA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,eleccion Parlasur
HCDN163340,"REGULACION Y PROMOCION PARA LA PRODUCCION Y USO SUSTENTABLE DE BIOCOMBUSTIBLES (LEY 26093): MODIFICACION DE LOS ARTICULOS 7 Y 8, SOBRE MEZCLAS DE PRODUCTOS.",2014-05-16T00:00:00,2014,LEY,"EHCOSOR, MARIA AZUCENA",false,ninguno,,,,corpus,no,mezclas
HCDN163550,"DEMOCRATIZACION DE LA REPRESENTACION POLITICA, LA TRANSPARENCIA Y LA EQUIDAD ELECTORAL - LEY 26571: MODIFICACION DEL ARTICULO 21, SOBRE AVAL DE LAS PRECANDIDATURAS A SENADORES, DIPUTADOS NACIONALES Y PARLAMENTARIOS DEL MERCOSUR, POR UN NUMERO DE ELECTORES NO INFERIOR AL DOS POR MIL DEL TOTAL DE LOS INSCRIPTOS EN EL PADRON GENERAL.",2014-05-21T00:00:00,2014,LEY,"ZAMARREÑO, MARIA EUGENIA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,avales Parlasur
HCDN163826,"TARJETAS DE CREDITO, LEY 25065: MODIFICACIONES, SOBRE RENOVACION Y ARANCELES DIFERENCIADOS EN CONCEPTOS DE COMISIONES Y OTROS CARGOS Y DE INTERES COMPENSATORIO O FINANCIERO.",2014-05-27T00:00:00,2014,LEY,"PLAINI, FRANCISCO OMAR",false,ninguno,,,,corpus,no,tarjetas
HCDN163836,PROGRAMA NACIONAL PARA LA PROMOCION Y DESARROLLO DE LA PRODUCCION DE CARNE EQUINA: CREACION.,2014-05-27T00:00:00,2014,LEY,"AGUILAR, LINO WALTER",false,ninguno,,,,corpus,no,carne equina
HCDN163884,BIODIESEL. INCREMENTO DE LOS PORCENTAJES DE CORTE DE COMBUSTIBLES LIQUIDOS CON BIOCOMBUSTIBLES (REPRODUCCION DEL EXPEDIENTE 3890-D-12).,2014-05-28T00:00:00,2014,LEY,"MALDONADO, VICTOR HUGO",false,ninguno,,,,corpus,no,corte biodiesel
